sigma,seed,step,phi
0.3,2,15301,0.8653736877623973
0.3,2,15351,0.9424123978092964
0.3,2,15401,0.9032190317598786
0.3,2,15451,0.8595713942404959
0.3,2,15501,0.789271208481043
0.3,2,15551,0.7633108174384926
0.3,2,15601,0.7850135907207738
0.3,2,15651,0.7732470903903043
0.3,2,15701,0.767179171261457
0.3,2,15751,0.7082105637811237
0.3,2,15801,0.7507996584225678
0.3,2,15851,0.6795238769381247
0.3,2,15901,0.7222006196540984
0.3,2,15951,0.8134334930666873
0.3,2,16001,0.9325804561854059
0.3,2,16051,0.9431643758571465
0.3,2,16101,0.940239950446317
0.3,2,16151,0.948827247152166
0.3,2,16201,0.9477014626931332
0.3,2,16251,0.9395570709565255
0.3,2,16301,0.9260853598861362
0.3,2,16351,0.9152911306661474
0.3,2,16401,0.9536654932775287
0.3,2,16451,0.942958186695605
0.3,2,16501,0.9492526887745388
0.3,2,16551,0.9443901117485006
0.3,2,16601,0.9498690784132173
0.3,2,16651,0.9719568051230546
0.3,2,16701,0.9624815025474496
0.3,2,16751,0.9627667194656973
0.3,2,16801,0.9554319385403619
0.3,2,16851,0.9610146547400857
0.3,2,16901,0.9589718671638867
0.3,2,16951,0.9712696132665638
0.3,2,17001,0.982716471976691
0.3,2,17051,0.9770804557772864
0.3,2,17101,0.9364820058733487
0.3,2,17151,0.9540964559888517
0.3,2,17201,0.9629831834374784
0.3,2,17251,0.9371264163187063
0.3,2,17301,0.9678755111122602
0.3,2,17351,0.9660962673888419
0.3,2,17401,0.969540019969992
0.3,2,17451,0.9623486377067618
0.3,2,17501,0.9704213929132581
0.3,2,17551,0.9739301714978067
0.3,2,17601,0.9570888251085212
0.3,2,17651,0.9693196455006895
0.3,2,17701,0.9720305984070949
0.3,2,17751,0.9767792861056114
0.3,2,17801,0.9649504513467679
0.3,2,17851,0.9575333429307298
0.3,2,17901,0.9446801747257388
0.3,2,17951,0.9693018671870653
0.3,2,18001,0.9563436333270159
0.3,2,18051,0.9501989889299699
0.3,2,18101,0.9663118382920252
0.3,2,18151,0.9554339989537416
0.3,2,18201,0.955090089131517
0.3,2,18251,0.9509732579818354
0.3,2,18301,0.975008460446916
0.3,2,18351,0.9490465950768546
0.3,2,18401,0.9331294660140694
0.3,2,18451,0.9278621145313126
0.3,2,18501,0.9271967868528174
0.3,2,18551,0.9555715234406005
0.3,2,18601,0.9500142791476266
0.3,2,18651,0.9613684672663263
0.3,2,18701,0.9376541366171594
0.3,2,18751,0.948311500705156
0.3,2,18801,0.9472183867663875
0.3,2,18851,0.9268072136850808
0.3,2,18901,0.942238879657737
0.3,2,18951,0.9679835869218507
0.3,2,19001,0.9686940012879106
0.3,2,19051,0.955517237697882
0.3,2,19101,0.964795088178587
0.3,2,19151,0.9669369527474767
0.3,2,19201,0.9381759273372053
0.3,2,19251,0.9644913841173287
0.3,2,19301,0.9376701005438136
0.3,2,19351,0.9049136525728795
0.3,2,19401,0.9389087908668089
0.3,2,19451,0.9276585947902667
0.3,2,19501,0.9434418695549965
0.3,2,19551,0.904594976949462
0.3,2,19601,0.867279458732646
0.3,2,19651,0.9176341513360543
0.3,2,19701,0.9628961210436541
0.3,2,19751,0.9451200353051382
0.3,2,19801,0.9221029804668371
0.3,2,19851,0.9293219756512342
0.3,2,19901,0.9577766930764857
0.3,2,19951,0.9691489567298602
0.3,2,20001,0.9429638006456627
0.3,2,20051,0.960474739919207
0.3,2,20101,0.9509841636277745
0.3,2,20151,0.9451289471506187
0.3,2,20201,0.9617398921972461
0.3,2,20251,0.9465746459842328
0.3,2,20301,0.9626127071225619
0.3,2,20351,0.9759816976762155
0.3,2,20401,0.9714200715916345
0.3,2,20451,0.9676259339110843
0.3,2,20501,0.8960836985863816
0.3,2,20551,0.9336571511971347
0.3,2,20601,0.9136732821693059
0.3,2,20651,0.9203028743446702
0.3,2,20701,0.9275156711158434
0.3,2,20751,0.9270857998203104
0.3,2,20801,0.9213079852106424
0.3,2,20851,0.9328354440405208
0.3,2,20901,0.9444931560885235
0.3,2,20951,0.9261121853203259
0.3,2,21001,0.9013657885209956
0.3,2,21051,0.9195397916772493
0.3,2,21101,0.8726261921755727
0.3,2,21151,0.8105329999533548
0.3,2,21201,0.8597897117437846
0.3,2,21251,0.8575804982314029
0.3,2,21301,0.8868354766150832
0.3,2,21351,0.9445655284044049
0.3,2,21401,0.9477036689806764
0.3,2,21451,0.9496513132598817
0.3,2,21501,0.8914289426225103
0.3,2,21551,0.8907124849759768
0.3,2,21601,0.913647739108472
0.3,2,21651,0.8216861954111365
0.3,2,21701,0.9483497489930558
0.3,2,21751,0.9657407303739173
0.3,2,21801,0.9606605194947866
0.3,2,21851,0.9672290754690359
0.3,2,21901,0.970995396532615
0.3,2,21951,0.9502649983798155
0.3,2,22001,0.9699814201059989
0.3,2,22051,0.9568438608005148
0.3,2,22101,0.9584272485187116
0.3,2,22151,0.8703981757097996
0.3,2,22201,0.8668574201547019
0.3,2,22251,0.9074097229431128
0.3,2,22301,0.9587535368420056
0.3,2,22351,0.9201669346433978
0.3,2,22401,0.9625220939470197
0.3,2,22451,0.9466647761372682
0.3,2,22501,0.9151199329235995
0.3,2,22551,0.9316847530099673
0.3,2,22601,0.9644305368093993
0.3,2,22651,0.9669329906323255
0.3,2,22701,0.9681331320004085
0.3,2,22751,0.9281271386967459
0.3,2,22801,0.8342265718540951
0.3,2,22851,0.8621535622140656
0.3,2,22901,0.9096105484455069
0.3,2,22951,0.8843676277792675
0.3,2,23001,0.8732302209036311
0.3,2,23051,0.8139988662488913
0.3,2,23101,0.7684740040558578
0.3,2,23151,0.9019498754020241
0.3,2,23201,0.9587482605830997
0.3,2,23251,0.9557831961542147
0.3,2,23301,0.959136427783601
0.3,2,23351,0.9639745707491755
0.3,2,23401,0.958497496963922
0.3,2,23451,0.9541121112615879
0.3,2,23501,0.9509266484015299
0.3,2,23551,0.9578670268935464
0.3,2,23601,0.9575859770930593
0.3,2,23651,0.9500985198546434
0.3,2,23701,0.9543749465764336
0.3,2,23751,0.9635754997432563
0.3,2,23801,0.9436974132537496
0.3,2,23851,0.9262922818751208
0.3,2,23901,0.9357825558989548
0.3,2,23951,0.9520037852767297
0.3,2,24001,0.9634073464609592
0.3,2,24051,0.9663361944907076
0.3,2,24101,0.9530264888649047
0.3,2,24151,0.9547996746187182
0.3,2,24201,0.9419571695655663
0.3,2,24251,0.9517449501019571
0.3,2,24301,0.9226688728780764
0.3,2,24351,0.8968298836830536
0.3,2,24401,0.7640917220144585
0.3,2,24451,0.7403087632542854
0.3,2,24501,0.7279030781371663
0.3,2,24551,0.8553917288318916
0.3,2,24601,0.94721689313076
0.3,2,24651,0.9725414995497731
0.3,2,24701,0.936549311333694
0.3,2,24751,0.9675291624682847
0.3,2,24801,0.9465403748556803
0.3,2,24851,0.935220816343471
0.3,2,24901,0.9635010922922665
0.3,2,24951,0.940123777339668
0.3,2,25001,0.9738611677617968
0.3,2,25051,0.9604279272281847
0.3,2,25101,0.9696344499796856
0.3,2,25151,0.9358404731486774
0.3,2,25201,0.9639603010036479
0.3,2,25251,0.9461263424092881
0.3,2,25301,0.9695494069012043
0.3,2,25351,0.9273515856034293
0.3,2,25401,0.9435144837030058
0.3,2,25451,0.9457555515123579
0.3,2,25501,0.9277958730995476
0.3,2,25551,0.9688757894145046
0.3,2,25601,0.96028057253131
0.3,2,25651,0.9383994582148991
0.3,2,25701,0.927177567754279
0.3,2,25751,0.9370304366250896
0.3,2,25801,0.8746847783141031
0.3,2,25851,0.9275501041758789
0.3,2,25901,0.9649199392027595
0.3,2,25951,0.9016241094335459
0.3,2,26001,0.9620598577379809
0.3,2,26051,0.9622882560804343
0.3,2,26101,0.9354959598250051
0.3,2,26151,0.9620004251908687
0.3,2,26201,0.9699218124232041
0.3,2,26251,0.9306328803056647
0.3,2,26301,0.8432658795265704
0.3,2,26351,0.9097007116199428
0.3,2,26401,0.818452632019825
0.3,2,26451,0.8495576750871044
0.3,2,26501,0.8915297908165355
0.3,2,26551,0.9596066134347269
0.3,2,26601,0.9124070858859956
0.3,2,26651,0.951572524735976
0.3,2,26701,0.9732891351457782
0.3,2,26751,0.9539532775239552
0.3,2,26801,0.9359015074176329
0.3,2,26851,0.9375792205394975
0.3,2,26901,0.9235330961304549
0.3,2,26951,0.9476974640062128
0.3,2,27001,0.9319364203462647
0.3,2,27051,0.9067872685237
0.3,2,27101,0.952377499631601
0.3,2,27151,0.9704126087527263
0.3,2,27201,0.9676433654814236
0.3,2,27251,0.9712485806318324
0.3,2,27301,0.9492470013638579
0.3,2,27351,0.9450982260342269
0.3,2,27401,0.9358091922205791
0.3,2,27451,0.9186481092030293
0.3,2,27501,0.923178404055739
0.3,2,27551,0.9523421940648046
0.3,2,27601,0.9353491549061662
0.3,2,27651,0.9445781574415126
0.3,2,27701,0.9559071326737422
0.3,2,27751,0.9693665903752338
0.3,2,27801,0.9488273215702959
0.3,2,27851,0.9694500019721766
0.3,2,27901,0.9470436330276384
0.3,2,27951,0.9465459838288875
0.3,2,28001,0.9585077580442973
0.3,2,28051,0.9679400892047658
0.3,2,28101,0.9380448409165074
0.3,2,28151,0.9270998751651273
0.3,2,28201,0.9703681162394712
0.3,2,28251,0.941151645623556
0.3,2,28301,0.9340622194747946
0.3,2,28351,0.9619024818788224
0.3,2,28401,0.9479396943077114
0.3,2,28451,0.9410026146308829
0.3,2,28501,0.9562114163113632
0.3,2,28551,0.9260338184099672
0.3,2,28601,0.9370031268670641
0.3,2,28651,0.9381019786737054
0.3,2,28701,0.9509640581919794
0.3,2,28751,0.9700677899727445
0.3,2,28801,0.9454932410572513
0.3,2,28851,0.9770516253486123
0.3,2,28901,0.9663212399032954
0.3,2,28951,0.9589278123429381
0.3,2,29001,0.9578957710522774
0.3,2,29051,0.9446867679073757
0.3,2,29101,0.9580333790008875
0.3,2,29151,0.913790060882443
0.3,2,29201,0.9352346029963603
0.3,2,29251,0.9416698077412684
0.3,2,29301,0.944580477702037
0.3,2,29351,0.9459259868602455
0.3,2,29401,0.945829609857595
0.3,2,29451,0.9585760308757745
0.3,2,29501,0.9563854421967464
0.3,2,29551,0.9679997959093614
0.3,2,29601,0.9463719215850003
0.3,2,29651,0.9681788881592399
0.3,2,29701,0.9750166584430981
0.3,2,29751,0.9705146731101595
0.3,2,29801,0.9637380250948687
0.3,2,29851,0.9556863125246046
0.3,2,29901,0.9639289224372766
0.3,2,29951,0.9614742251458328
0.3,2,30001,0.9645249889462983
0.3,2,30051,0.9747151949534215
0.3,2,30101,0.9706941276384804
0.3,2,30151,0.9644316510316105
0.3,2,30201,0.9664073085929145
0.3,2,30251,0.9747518343793479
0.3,2,30301,0.9574135181147175
0.3,2,30351,0.9182565282386486
0.3,2,30401,0.9564003414595927
0.3,2,30451,0.9338980684832356
0.3,2,30501,0.9145046336459843
0.3,2,30551,0.9637960815052427
0.3,2,30601,0.9614937061341019
0.3,2,30651,0.9742002209943441
0.3,2,30701,0.948241137520126
0.3,2,30751,0.9562791319443349
0.3,2,30801,0.9688034303706254
0.3,2,30851,0.9712681350743457
0.3,2,30901,0.9545241156797837
0.3,2,30951,0.9360078379288368
0.3,2,31001,0.9111796745433516
0.3,2,31051,0.8939309528653796
0.3,2,31101,0.8909111308913236
0.3,2,31151,0.8839479760750905
0.3,2,31201,0.92435579369553
0.3,2,31251,0.9727922413226812
0.3,2,31301,0.9672637053953516
0.3,2,31351,0.9159456361750866
0.3,2,31401,0.8769208357021008
0.3,2,31451,0.8145235052423407
0.3,2,31501,0.8724605366874071
0.3,2,31551,0.8104886649284193
0.3,2,31601,0.8201665397276887
0.3,2,31651,0.7927182314398316
0.3,2,31701,0.8192508965978381
0.3,2,31751,0.8530426674574013
0.3,2,31801,0.9138257176738401
0.3,2,31851,0.9310332657328733
0.3,2,31901,0.9429786069578323
0.3,2,31951,0.9465049092707828
0.3,2,32001,0.9200732956913188
0.3,2,32051,0.9437373970550865
0.3,2,32101,0.9503468717385868
0.3,2,32151,0.9393378327406092
0.3,2,32201,0.9437446869033357
0.3,2,32251,0.9679188935750841
0.3,2,32301,0.9762497376845618
0.3,2,32351,0.9652067800804818
0.3,2,32401,0.9668638005440082
0.3,2,32451,0.9723956056712094
0.3,2,32501,0.9607880961436672
0.3,2,32551,0.9667638261864517
0.3,2,32601,0.9246561991515285
0.3,2,32651,0.9546374870075662
0.3,2,32701,0.966822630150019
0.3,2,32751,0.955669756716037
0.3,2,32801,0.968940939291207
0.3,2,32851,0.9791844607135402
0.3,2,32901,0.9842542114903565
0.3,2,32951,0.9646183609966621
0.3,2,33001,0.9451897726809881
0.3,2,33051,0.9450817925895112
0.3,2,33101,0.953379958347178
0.3,2,33151,0.9656849161753542
0.3,2,33201,0.9539681496799105
0.3,2,33251,0.967013516015057
0.3,2,33301,0.9575791241460643
0.3,2,33351,0.9406831987076462
0.3,2,33401,0.9738345666241648
0.3,2,33451,0.9424406649834742
0.3,2,33501,0.922124228624382
0.3,2,33551,0.9300411602626061
0.3,2,33601,0.9322735221477344
0.3,2,33651,0.9506018902981009
0.3,2,33701,0.9589481397969427
0.3,2,33751,0.9704153307652892
0.3,2,33801,0.9552940727268913
0.3,2,33851,0.9442171425531805
0.3,2,33901,0.943179406813956
0.3,2,33951,0.9248585227360161
0.3,2,34001,0.9162271851502648
0.3,2,34051,0.9427259925713287
0.3,2,34101,0.9586947872213576
0.3,2,34151,0.9627556741897978
0.3,2,34201,0.9546335072380893
0.3,2,34251,0.9497442332860873
0.3,2,34301,0.9298986592644612
0.3,2,34351,0.9439439107692653
0.3,2,34401,0.9300434857630555
0.3,2,34451,0.921037198418667
0.3,2,34501,0.9009869339616763
0.3,2,34551,0.8873042108906062
0.3,2,34601,0.9452773603139714
0.3,2,34651,0.920867475054831
0.3,2,34701,0.9379317982351055
0.3,2,34751,0.9730527556429909
0.3,2,34801,0.9412933700045819
0.3,2,34851,0.9671170722845779
0.3,2,34901,0.9668646650652161
0.3,2,34951,0.9521433604274419
0.3,2,35001,0.9485425923808037
0.3,2,35051,0.9494549104630284
0.3,2,35101,0.9560580664057085
0.3,2,35151,0.9359133702920288
0.3,2,35201,0.9258609216014173
0.3,2,35251,0.9505120133356126
0.3,2,35301,0.9487688788674159
0.3,2,35351,0.9612220863389135
0.3,2,35401,0.964240256773079
0.3,2,35451,0.9660014645064634
0.3,2,35501,0.9674477800769664
0.3,2,35551,0.9552632104101025
0.3,2,35601,0.9216042147072218
0.3,2,35651,0.9659241760643404
0.3,2,35701,0.9544789970547715
0.3,2,35751,0.9501642773799983
0.3,2,35801,0.9533722363774713
0.3,2,35851,0.9161090594359934
0.3,2,35901,0.9281706863047026
0.3,2,35951,0.9236102588159902
0.3,2,36001,0.9171985148016577
0.3,2,36051,0.9633182519588704
0.3,2,36101,0.9609204291168337
0.3,2,36151,0.940422067381146
0.3,2,36201,0.9271139887605742
0.3,2,36251,0.9359244433367789
0.3,2,36301,0.9523959930953451
0.3,2,36351,0.9492384782414137
0.3,2,36401,0.9121820134006817
0.3,2,36451,0.9478739954003857
0.3,2,36501,0.9496722307657582
0.3,2,36551,0.9643118319571041
0.3,2,36601,0.9603956140929003
0.3,2,36651,0.9671568976172847
0.3,2,36701,0.9569354254269852
0.3,2,36751,0.9266058340670633
0.3,2,36801,0.9564625964991985
0.3,2,36851,0.9537596136051767
0.3,2,36901,0.9623565512986213
0.3,2,36951,0.9486206776845414
0.3,2,37001,0.9684124329385772
0.3,2,37051,0.9402810048345333
0.3,2,37101,0.9304909088016231
0.3,2,37151,0.9617043819915346
0.3,2,37201,0.9576249333467571
0.3,2,37251,0.96457823115436
0.3,2,37301,0.9788458446653726
0.3,2,37351,0.9779702584971371
0.3,2,37401,0.9773191669088267
0.3,2,37451,0.9801460119714291
0.3,2,37501,0.9639742812922676
0.3,2,37551,0.9565598185624026
0.3,2,37601,0.9711781617671472
0.3,2,37651,0.9618167956625858
0.3,2,37701,0.9721886910734668
0.3,2,37751,0.9691066565566719
0.3,2,37801,0.9711545677520252
0.3,2,37851,0.9731446203211904
0.3,2,37901,0.9663167645338325
0.3,2,37951,0.9712513427735067
0.3,2,38001,0.9407341372973705
0.3,2,38051,0.9080505784618389
0.3,2,38101,0.91869496815996
0.3,2,38151,0.8854604601578321
0.3,2,38201,0.8879136421080598
0.3,2,38251,0.9287450550886294
0.3,2,38301,0.9467571969750038
0.3,2,38351,0.9486823763120422
0.3,2,38401,0.9558412553796365
0.3,2,38451,0.9695745862655183
0.3,2,38501,0.9421804345690648
0.3,2,38551,0.9503881899457197
0.3,2,38601,0.9496335685506715
0.3,2,38651,0.9516365524930498
0.3,2,38701,0.929202961658052
0.3,2,38751,0.935400408273366
0.3,2,38801,0.9436938469391436
0.3,2,38851,0.873252876592347
0.3,2,38901,0.9023698785879839
0.3,2,38951,0.913554445190772
0.3,2,39001,0.924103118236695
0.3,2,39051,0.9162642657530922
0.3,2,39101,0.9326708640683031
0.3,2,39151,0.9155476665060148
0.3,2,39201,0.957330737392792
0.3,2,39251,0.965771551311985
0.3,2,39301,0.9646829446886498
0.3,2,39351,0.9552502445897245
0.3,2,39401,0.9686166168563932
0.3,2,39451,0.956509660968117
0.3,2,39501,0.9552956172315763
0.3,2,39551,0.941292800704526
0.3,2,39601,0.9678811050913704
0.3,2,39651,0.9670739860041025
0.3,2,39701,0.9227942824543853
0.3,2,39751,0.8655624218738756
0.3,2,39801,0.8669101500129545
0.3,2,39851,0.8559095603924732
0.3,2,39901,0.8677014187464434
0.3,2,39951,0.9233916620976437
0.3,2,40001,0.9758074788016904
0.3,2,40051,0.9777166992599541
0.3,2,40101,0.9617283521057874
0.3,2,40151,0.9570645633739334
0.3,2,40201,0.9475575803734478
0.3,2,40251,0.9154667172909076
0.3,2,40301,0.9600016983786565
0.3,2,40351,0.9543689100499119
0.3,2,40401,0.9566946593805549
0.3,2,40451,0.9218368812817438
0.3,2,40501,0.9236637137214779
0.3,2,40551,0.923509117199374
0.3,2,40601,0.8449304778093839
0.3,2,40651,0.829451125003709
0.3,2,40701,0.8264401906147272
0.3,2,40751,0.8179078867151766
0.3,2,40801,0.8215589607633845
0.3,2,40851,0.9431812241433339
0.3,2,40901,0.938114827421749
0.3,2,40951,0.9536524040664512
0.3,2,41001,0.9646855162277231
0.3,2,41051,0.9468496816739548
0.3,2,41101,0.9209885763130853
0.3,2,41151,0.942336546012883
0.3,2,41201,0.9325533803189977
0.3,2,41251,0.9374377322348578
0.3,2,41301,0.9467568445103206
0.3,2,41351,0.9277276157524574
0.3,2,41401,0.9514639568062747
0.3,2,41451,0.929937821131708
0.3,2,41501,0.9188052139924732
0.3,2,41551,0.9418954627049309
0.3,2,41601,0.937468715785415
0.3,2,41651,0.9224432942537234
0.3,2,41701,0.9443768720548775
0.3,2,41751,0.9116446616342367
0.3,2,41801,0.9662133798242647
0.3,2,41851,0.9586068058365304
0.3,2,41901,0.9622076248295552
0.3,2,41951,0.9368363986651743
0.3,2,42001,0.9585058054171538
0.3,2,42051,0.9381957951751526
0.3,2,42101,0.8613444676145388
0.3,2,42151,0.8250885049669583
0.3,2,42201,0.88071807037869
0.3,2,42251,0.9533993090885936
0.3,2,42301,0.9683942039110581
0.3,2,42351,0.9391207917285896
0.3,2,42401,0.9395324471273769
0.3,2,42451,0.9303632896156092
0.3,2,42501,0.93690057854297
0.3,2,42551,0.9225098646193166
0.3,2,42601,0.927584467849727
0.3,2,42651,0.9261415060861241
0.3,2,42701,0.9371971665999147
0.3,2,42751,0.9526795603289732
0.3,2,42801,0.9591254690256605
0.3,2,42851,0.9531038445448036
0.3,2,42901,0.954998700832521
0.3,2,42951,0.9651929873237732
0.3,2,43001,0.9722041953375785
0.3,2,43051,0.9695973064300637
0.3,2,43101,0.9687735345267999
0.3,2,43151,0.9470604061000848
0.3,2,43201,0.9654708224837353
0.3,2,43251,0.9643423373230845
0.3,2,43301,0.9714407332780158
0.3,2,43351,0.9694654193700205
0.3,2,43401,0.9789470169804747
0.3,2,43451,0.9778856540234475
0.3,2,43501,0.9755029559660335
0.3,2,43551,0.9756773625106183
0.3,2,43601,0.9785019396251007
0.3,2,43651,0.9687333190418286
0.3,2,43701,0.9478910593995736
0.3,2,43751,0.9397149277065027
0.3,2,43801,0.9403601778905745
0.3,2,43851,0.9277176201968651
0.3,2,43901,0.9195978054150449
0.3,2,43951,0.9605927448685299
0.3,2,44001,0.9776564729047289
0.3,2,44051,0.947347278405481
0.3,2,44101,0.9115137515286427
0.3,2,44151,0.9004999426696606
0.3,2,44201,0.9145572015455378
0.3,2,44251,0.9283549436000147
0.3,2,44301,0.9146068512375296
0.3,2,44351,0.9359390084925275
0.3,2,44401,0.9126985392780874
0.3,2,44451,0.9576440017847629
0.3,2,44501,0.9657352619638477
0.3,2,44551,0.9372059629263115
0.3,2,44601,0.938581226448318
0.3,2,44651,0.9647974884497458
0.3,2,44701,0.9346467224581501
0.3,2,44751,0.9685322009201409
0.3,2,44801,0.9746466661848691
0.3,2,44851,0.957105002377854
0.3,2,44901,0.9632717542161854
0.3,2,44951,0.9255255035455663
0.3,2,45001,0.8724822472987778
0.3,2,45051,0.9182275396294614
0.3,2,45101,0.9598364937697889
0.3,2,45151,0.9645033130038024
0.3,2,45201,0.9636802942864551
0.3,2,45251,0.9625125947326054
0.3,2,45301,0.965392500107108
0.3,2,45351,0.9719932203402629
0.3,2,45401,0.9533382013504887
0.3,2,45451,0.9523747773643445
0.3,2,45501,0.9495880741997618
0.3,2,45551,0.9638544244047369
0.3,2,45601,0.9685815345533947
0.3,2,45651,0.9569382625921778
0.3,2,45701,0.9766032648033637
0.3,2,45751,0.9720662492617608
0.3,2,45801,0.9644228810053184
0.3,2,45851,0.9466538992994923
0.3,2,45901,0.9556765191654056
0.3,2,45951,0.9671825483986084
0.3,2,46001,0.9739963829416879
0.3,2,46051,0.9544177528430662
0.3,2,46101,0.9624118870544215
0.3,2,46151,0.9400054911601771
0.3,2,46201,0.9273021932864548
0.3,2,46251,0.8811292301128637
0.3,2,46301,0.9467181494954946
0.3,2,46351,0.9258023077575133
0.3,2,46401,0.9393029090290019
0.3,2,46451,0.9238268543074521
0.3,2,46501,0.9195992724857711
0.3,2,46551,0.9439376693577219
0.3,2,46601,0.945134435199469
0.3,2,46651,0.9290003224628854
0.3,2,46701,0.9544002169894146
0.3,2,46751,0.974003914309177
0.3,2,46801,0.9579045219968112
0.3,2,46851,0.9605772290203568
0.3,2,46901,0.9315103032394505
0.3,2,46951,0.9081755834824575
0.3,2,47001,0.9521208638194945
0.3,2,47051,0.9343548701546767
0.3,2,47101,0.9501614146721108
0.3,2,47151,0.93385305615408
0.3,2,47201,0.9475326286891012
0.3,2,47251,0.9620708750634124
0.3,2,47301,0.8895333382865304
0.3,2,47351,0.9089388764094366
0.3,2,47401,0.9609095382551353
0.3,2,47451,0.9048106954607746
0.3,2,47501,0.9051275386257602
0.3,2,47551,0.9182729113664312
0.3,2,47601,0.9264781407197619
0.3,2,47651,0.9408465868717083
0.3,2,47701,0.9570470062327148
0.3,2,47751,0.9457514447164803
0.3,2,47801,0.9384946595115684
0.3,2,47851,0.9708882945733476
0.3,2,47901,0.9402378933469034
0.3,2,47951,0.9523589724859582
0.3,2,48001,0.9533963078102797
0.3,2,48051,0.9493239983359073
0.3,2,48101,0.9208918712617284
0.3,2,48151,0.9026222334393028
0.3,2,48201,0.9484716068641527
0.3,2,48251,0.9145276065463052
0.3,2,48301,0.8474902215017486
0.3,2,48351,0.8865902888271849
0.3,2,48401,0.9326321151503117
0.3,2,48451,0.9376471231993623
0.3,2,48501,0.9273272225480013
0.3,2,48551,0.94036677624319
0.3,2,48601,0.9018520143459327
0.3,2,48651,0.8926611608889972
0.3,2,48701,0.9477980136838542
0.3,2,48751,0.9757187978295633
0.3,2,48801,0.9434975095505909
0.3,2,48851,0.9466330968461095
0.3,2,48901,0.9629755718217363
0.3,2,48951,0.9100224394774563
0.3,2,49001,0.9188651778456268
0.3,2,49051,0.890568386277795
0.3,2,49101,0.8596412350016976
0.3,2,49151,0.8707243106576981
0.3,2,49201,0.9187809357271051
0.3,2,49251,0.9653859505044271
0.3,2,49301,0.971419901608736
0.3,2,49351,0.9716478088208901
0.3,2,49401,0.9685880047216795
