sigma,step,phi
0.4,13326,0.8101674261027045
0.4,13351,0.7615779297053871
0.4,13376,0.7701980156211196
0.4,13401,0.6903124945726357
0.4,13426,0.7089172648315722
0.4,13451,0.7843361758070266
0.4,13476,0.8419730147969898
0.4,13501,0.8512504122548997
0.4,13526,0.8741393150987624
0.4,13551,0.848685836667092
0.4,13576,0.8507951757366298
0.4,13601,0.8467029588613826
0.4,13626,0.8551199093939331
0.4,13651,0.8440818857684911
0.4,13676,0.8518415397362744
0.4,13701,0.8361527540713879
0.4,13726,0.8485191431590865
0.4,13751,0.8470924278530908
0.4,13776,0.7635916216647467
0.4,13801,0.8323080776574081
0.4,13826,0.8366583740816139
0.4,13851,0.8571586067700198
0.4,13876,0.8327311929154144
0.4,13901,0.8149252902018841
0.4,13926,0.9031090865039274
0.4,13951,0.8835701077878308
0.4,13976,0.8806793237513555
0.4,14001,0.8799944704127012
0.4,14026,0.8668790217546177
0.4,14051,0.8572603899737764
0.4,14076,0.8754630762862606
0.4,14101,0.8702821916934008
0.4,14126,0.881439010934591
0.4,14151,0.8759617881818833
0.4,14176,0.8853561226819454
0.4,14201,0.8670737837383173
0.4,14226,0.8518133509950085
0.4,14251,0.868903369718425
0.4,14276,0.8624127107783239
0.4,14301,0.8158522719127098
0.4,14326,0.7900762870394695
0.4,14351,0.7403066421491254
0.4,14376,0.8115697685213704
0.4,14401,0.819153543083949
0.4,14426,0.8161097231006733
0.4,14451,0.799964834417826
0.4,14476,0.7074975042786454
0.4,14501,0.7596478166369378
0.4,14526,0.6957413935157161
0.4,14551,0.697224960262402
0.4,14576,0.592649648462725
0.4,14601,0.6076146374820873
0.4,14626,0.7273920968150732
0.4,14651,0.5924114184537485
0.4,14676,0.5859111948080492
0.4,14701,0.7251173441498129
0.4,14726,0.832950432889427
0.4,14751,0.8612679503423205
0.4,14776,0.8480241275969156
0.4,14801,0.8589969037170155
0.4,14826,0.8764222219255681
0.4,14851,0.8527892191065294
0.4,14876,0.8592396543926846
0.4,14901,0.8436059786728619
0.4,14926,0.8651478067008112
0.4,14951,0.8664546686103026
0.4,14976,0.8781736563559999
