N,sigma_std,noise,seed,phi,phi2,phi4,ar1,drift,real_std
800,0.125,0.5,7,0.9792214123388174,0.9588907430303796,0.9195331045813644,0.9583947471960157,0.0017580950709455978,0.1215651402067244
800,0.125,0.5,8,0.9784265640351714,0.9573385127603727,0.9165730843330497,0.9641175731497574,0.0007052735164950752,0.1257866479176075
800,0.125,0.5,9,0.9795830013312401,0.9595989957769563,0.9208918046807346,0.9605091491535498,0.001143394516867624,0.12472638557905222
800,0.125,0.5,10,0.9782561508103373,0.957006871437672,0.915944880835605,0.966246220818317,0.0006850786273716603,0.12293562548520844
800,0.125,0.5,11,0.9776530122072605,0.9558373185220029,0.9137453965650282,0.9762637372748252,0.0006590992396598994,0.12702593235278875
800,0.125,0.5,12,0.9785446887706912,0.9575784080244509,0.917065134777117,0.9752085261228636,0.0023972689297764305,0.12853307334739694
800,0.125,0.5,13,0.9785871028124206,0.9576521058735706,0.9171713384223346,0.9631454969583011,0.0005330772394596117,0.12052358117144618
800,0.125,0.5,14,0.9785311192522324,0.9575509593575671,0.9170087865860612,0.9741810605962585,0.0004933123714218057,0.12208505023876062
800,0.125,0.5,15,0.978331328425411,0.9571551849251099,0.9162334455650842,0.9685078993736734,0.0020972297453872857,0.1283927992793887
800,0.125,0.5,16,0.9789460714094125,0.9583534402203804,0.9185099960093099,0.962033002602822,0.001111747571752364,0.12676190715332253
800,0.15,0.5,1,0.9771644192168735,0.9548749896256297,0.9118798329643725,0.9685835838936667,0.0004489358974396618,0.1595443528081143
800,0.15,0.5,2,0.9778941984190064,0.9563046824640445,0.9146227213095554,0.9734342425141553,0.002147762168965839,0.14909714946729202
800,0.15,0.5,3,0.9776557091818803,0.9558366556281428,0.9137219258915368,0.9707225165417734,0.0006554062431762819,0.15192359290576807
800,0.15,0.5,4,0.9790992379786916,0.9586506546345616,0.9190695229215795,0.9565322430352209,0.0002102475509589974,0.15448983990455478
800,0.15,0.5,5,0.9784579643526389,0.9573989941334101,0.9166851898053159,0.9616410549842122,0.001061765196650466,0.14421452563116183
800,0.15,0.5,6,0.9779422838559487,0.9563886691316748,0.9147460656863375,0.9577583369797222,0.00015162842845706237,0.1558555352731648
800,0.15,0.5,7,0.9789038993081173,0.9582680561762253,0.9183356758812972,0.9540478956403623,6.537635558456767e-5,0.14911192572273668
800,0.15,0.5,8,0.9785639615517637,0.95760569375622,0.9170782201268476,0.9605662713474813,0.00019724074076954423,0.14606601829549218
800,0.15,0.5,9,0.9780607092013702,0.9566228428824023,0.915203583142551,0.9628455028984948,0.0007793630106242011,0.14955938670636004
800,0.15,0.5,10,0.978132684077274,0.9567674414035144,0.9154946752332482,0.9693628226790234,0.0005882311908964599,0.14598709058432358
800,0.15,0.5,11,0.97697995959376,0.9545169019647537,0.9112048701128448,0.9708436289481858,0.002299149115940091,0.15586762598188655
800,0.15,0.5,12,0.9777728918737189,0.9560604740104589,0.9141300580349263,0.9627748670897534,0.0008035723814519002,0.15054254450008048
800,0.15,0.5,13,0.978560223740028,0.9576023457997777,0.9170868410795622,0.9681363615795673,7.767497394839395e-6,0.14900012710766222
800,0.15,0.5,14,0.9778069491793885,0.9561255938741204,0.9142490641924591,0.9600581221816482,0.0010916154210233175,0.14885699676099842
800,0.15,0.5,15,0.978372110694623,0.9572273551177528,0.916342802389694,0.953201853825142,8.551207994245136e-5,0.15222768489756566
800,0.15,0.5,16,0.9784821041019323,0.9574449002893103,0.9167680151126464,0.9594328789788956,0.00018240469815533622,0.1494645024777121
800,0.175,0.5,1,0.9770301792042814,0.9546124219741571,0.9113775166498966,0.9682770461204586,0.00230352212721463,0.18246454182116603
800,0.175,0.5,2,0.9767399376641827,0.9540473681921084,0.9103065842037448,0.9697761859019581,0.00045176716758843494,0.17642720667700873
800,0.175,0.5,3,0.9773480977005025,0.9552354230013061,0.9125737600873979,0.9697122886730843,0.0010972608511505832,0.17519573773218933
800,0.175,0.5,4,0.9792485056391012,0.9589486278959047,0.919662140976048,0.9699509682480089,0.0017337243517682177,0.17799546904036742
800,0.175,0.5,5,0.9774383477327916,0.955409217340476,0.9128958474068375,0.9663482520613835,0.0003025719332337973,0.16633451258908785
800,0.175,0.5,6,0.9765877690195021,0.9537510754303624,0.9097448037162409,0.9693087371753818,0.001205650507106304,0.17898163062012376
800,0.175,0.5,7,0.977506770851691,0.9555520319055824,0.9132027489520551,0.9768422088217357,0.0009245473042612806,0.1702458273050523
800,0.175,0.5,8,0.9769510611607691,0.9544552030724304,0.9110676650825736,0.9640840228897885,0.00012642028050124932,0.1756477964368534
800,0.175,0.5,9,0.9774417111283299,0.955412737814186,0.9128911676342872,0.9624807486763678,0.0004459225468873562,0.17843907014141383
800,0.175,0.5,10,0.9759646999779005,0.952543857530029,0.907478473908537,0.9764313399858718,0.00117777782366979,0.17633686711692875
800,0.175,0.5,11,0.9776759201077279,0.9558695310613268,0.9137600129320735,0.9620946426720538,0.0003058591313003234,0.17966830467452796
800,0.175,0.5,12,0.980017252595733,0.9604462936127176,0.9225048265017809,0.9488378715191333,0.0007598124565525444,0.16354539587058964
800,0.175,0.5,13,0.9786466536752627,0.9577684910108801,0.9173934579103298,0.9639708813533735,0.0020126613064501697,0.1717148306660992
800,0.175,0.5,14,0.9775043271784489,0.9555377369412316,0.913139806094654,0.9668241374611463,0.000153710475841784,0.1744459997908568
800,0.175,0.5,15,0.9757438431329765,0.9521149023640861,0.9066688026094943,0.9779748621045452,0.0011315203991275613,0.17599203385132026
800,0.175,0.5,16,0.9778989005189352,0.9563091230011053,0.9146139451008597,0.9674362524935508,0.003126049956594157,0.1714295026567821
800,0.2,0.5,1,0.9746482981062446,0.949984043815359,0.9026376243245233,0.979591942319985,1.7184638763878546e-5,0.2073482538879265
800,0.2,0.5,2,0.9749875230914731,0.9506523125346019,0.9039329220556845,0.9836078619191436,0.0022288724175747454,0.20849960727069627
800,0.2,0.5,3,0.9747177630647526,0.9501248068629804,0.9029245522802958,0.9819283940986708,0.0016809231854090223,0.20090304932931993
800,0.2,0.5,4,0.974731468346558,0.9501551805891469,0.9029945514899665,0.9828801273241984,0.0011127542115973998,0.20635164870509376
800,0.2,0.5,5,0.9751766343131388,0.9509979534300743,0.9045046522828619,0.9690903358761506,0.0007032316203169353,0.20345261489183142
800,0.2,0.5,6,0.975890442260688,0.9523933730449713,0.9071707793982834,0.9737760602584414,4.29554172719504e-5,0.2069995225034216
800,0.2,0.5,7,0.9761923375485678,0.9529795635529957,0.9082762482914337,0.9708343780641384,0.00037856460468466135,0.19860171811587854
800,0.2,0.5,8,0.9770343948996771,0.9546215699681717,0.911398238165511,0.9690845528574816,0.001046006607231198,0.1990346345887604
800,0.2,0.5,9,0.9761577960355023,0.9529139069000224,0.9081578467396845,0.9718860258118158,0.002578120341602541,0.20321981390568922
800,0.2,0.5,10,0.9757060885648021,0.9520268528566652,0.9064477523880549,0.9649985560524061,1.3010107275279736e-5,0.19532739159379822
800,0.2,0.5,11,0.9753240773808537,0.9512905609268609,0.9050799942749199,0.9738828588656586,3.500542622925096e-5,0.20160010049632884
800,0.2,0.5,12,0.9752271737735103,0.9511070835024812,0.9047517574906111,0.9770890349704474,0.002057107919565593,0.18940511230738583
800,0.2,0.5,13,0.9770506176493392,0.9546519640476232,0.9114515862927849,0.9691114370917365,0.0004037481492239481,0.19763273870029155
800,0.2,0.5,14,0.9761874575981428,0.9529819388426229,0.9083248476524295,0.978830800074756,0.0011854137251441355,0.19079747095233698
800,0.2,0.5,15,0.9754249025477336,0.9514941949748834,0.9054935754308048,0.9784638651072378,0.00031561029408422314,0.20373128254033293
800,0.2,0.5,16,0.9754815285431094,0.951594840022264,0.9056482951376087,0.9713189064382989,0.0017715835656477719,0.19781959269402696
800,0.225,0.5,1,0.9745961923147642,0.9498756825475324,0.9024063587810007,0.9756239765578907,0.0016348704092951083,0.22671808430738702
800,0.225,0.5,2,0.973155574036514,0.9470796492521025,0.8971392320745813,0.97997748214877,0.0009615610849930123,0.22386627126340097
800,0.225,0.5,3,0.9734138999860171,0.9475905714420118,0.8981362904635638,0.9825382253142985,0.0005051521987172736,0.21960408335901802
800,0.225,0.5,4,0.9714002278164299,0.9436762977606379,0.8907411979621375,0.9811712610919531,0.0021911140503617643,0.2332239380543188
800,0.225,0.5,5,0.9731925960234965,0.9471612855256928,0.8973280530527598,0.9830808640784072,0.0007675152645372219,0.2194896373358039
800,0.225,0.5,6,0.970853325563577,0.9426397842193521,0.8888773517745975,0.9872451666735244,0.0035934499013916543,0.2306033447405013
800,0.225,0.5,7,0.9722092459432764,0.9452342524594808,0.8936307111815793,0.9767064620048871,0.0006082270488662056,0.22503560616807508
800,0.225,0.5,8,0.9715531487907547,0.9440104416285547,0.8915053330106911,0.9890114710211533,0.0015665899366186231,0.22801064551244102
800,0.225,0.5,9,0.9746013086253712,0.9498859986311953,0.9024274019399788,0.9770976384098894,0.00214644148774934,0.21860395783700076
800,0.225,0.5,10,0.9733295365287445,0.947419449276233,0.8977870077148223,0.9802630156921811,0.0007467975293034002,0.22456511647810184
800,0.225,0.5,11,0.971578170491405,0.9440521746576567,0.8915589118693273,0.9879749374556446,0.003413507571645602,0.2253459151677678
800,0.225,0.5,12,0.972499326896351,0.9458195258036796,0.894815012579587,0.9845180925635613,0.001411144401919473,0.22320396255601668
800,0.225,0.5,13,0.9682640943706304,0.9376487823504595,0.8796022515936643,0.9888564525457713,0.0018852975048834208,0.224210860142526
800,0.225,0.5,14,0.9743432221075352,0.949381579857957,0.9014642525321924,0.9742944320635584,0.0007135563975155801,0.2065715420108554
800,0.225,0.5,15,0.9681581865327203,0.9374951900544216,0.8794932701692887,0.992437273029418,0.0037806149274749457,0.22276206005863888
800,0.225,0.5,16,0.9743481924118081,0.9493835666379437,0.9014390809374235,0.9683604842815259,0.0006538970359726282,0.21954437985717773
800,0.25,0.5,1,0.964662808469262,0.9307061666485537,0.866692049710645,0.9898144464007628,0.0035679791930233185,0.2558169220809369
800,0.25,0.5,2,0.9663413037863836,0.9339825677012623,0.8729288602211495,0.991995751419932,7.66613847942299e-5,0.24546886074997534
800,0.25,0.5,3,0.9673901682723058,0.9359622374608182,0.876460985282157,0.9902440466458508,0.0021725632978901732,0.24522631800823116
800,0.25,0.5,4,0.9687564797627288,0.9386155871883599,0.8814631955779725,0.9918926867284217,0.008432307683357454,0.2590530831559115
800,0.25,0.5,5,0.9594612055895319,0.9208746680386661,0.8491165245788068,0.9946494433177611,0.00972900454147474,0.24778294026685782
800,0.25,0.5,6,0.9537018132490611,0.9099706019830311,0.8295230071283819,0.9953522853772933,0.005122290644791749,0.2579794767135539
800,0.25,0.5,7,0.9666651924564489,0.934569731425658,0.8738873564491958,0.9902424640817933,0.0006514163525667138,0.2469525977944347
800,0.25,0.5,8,0.9652492868111953,0.9318766926620287,0.8690112909993659,0.9918654071291022,1.8244875369277658e-5,0.2539344172659784
800,0.25,0.5,9,0.9699394544983954,0.940857810925663,0.8854923932119196,0.9848224132260079,0.00043948001110916124,0.24999833663667517
800,0.25,0.5,10,0.9654782825409562,0.9323141490243355,0.8698113024346632,0.9923438540763705,0.007262681116686376,0.24934566670431033
800,0.25,0.5,11,0.9652208312830433,0.9317804064699899,0.8686876665743654,0.989704863895312,0.00037461371650970854,0.2518921749484369
800,0.25,0.5,12,0.9690749630653507,0.939201475550366,0.8824506389427457,0.9874912799501624,0.0002286379445127773,0.238053474027932
800,0.25,0.5,13,0.9566496140512883,0.9155344355415149,0.8394532357258726,0.9949694535459033,0.0071199207039491785,0.2507085874988512
800,0.25,0.5,14,0.9642663472752115,0.9299883433089475,0.8655290244208489,0.9915339338194299,0.0031195399472270235,0.23139062340128266
800,0.25,0.5,15,0.9608842442470679,0.9235778449325571,0.85398392281305,0.9944539374375496,0.005903916726332947,0.25451574765612756
800,0.25,0.5,16,0.9629653794626447,0.9275397911669672,0.8611665564541863,0.9944599438251595,0.002319346164610936,0.2550218439454479
800,0.275,0.5,1,0.9410946712840107,0.8866331894975076,0.7891697540328543,0.9978197560863477,0.008207645124039376,0.28077791978638894
800,0.275,0.5,2,0.9514309480383859,0.9056158632782452,0.8215215459141535,0.9958409736891203,0.0038687479222210275,0.2810140139211683
800,0.275,0.5,3,0.9600142553310707,0.9220364139287074,0.8515662018932618,0.9964351725024506,0.009981952507583935,0.2569614207910546
800,0.275,0.5,4,0.9561902131723784,0.9145597417650971,0.8373393645765868,0.9943231250170902,0.0011676530758777393,0.2804706207357794
800,0.275,0.5,5,0.9505195680997022,0.9039154349823469,0.8185568988149785,0.9951956896055396,0.003403437912552154,0.26906243046963624
800,0.275,0.5,6,0.9553070345626553,0.9129564032540555,0.8346693033585006,0.9951364251627128,0.004799698156451093,0.27959053094865166
800,0.275,0.5,7,0.9622995047660604,0.9263391137397768,0.859217477437578,0.9964984318479015,0.009615018392787,0.26491433250944446
800,0.275,0.5,8,0.9532275926670353,0.909087252396803,0.8279794090375048,0.9959122833864582,0.00590240743400039,0.2832013994605577
800,0.275,0.5,9,0.9511815433083615,0.9051303002022377,0.8206040113309442,0.9954373768353445,0.012929195296547569,0.28722445147870657
800,0.275,0.5,10,0.9580513816954533,0.9182337746522254,0.8444502787274775,0.9962664719473104,0.010096665259276993,0.26795550175554383
800,0.275,0.5,11,0.9613162206193275,0.9243213518811688,0.8550621006367354,0.993897281259613,0.0033512954521209837,0.2688715593537376
800,0.275,0.5,12,0.9501182233766853,0.9033278535395902,0.8180177803457416,0.9970646993408029,0.0023702649146998267,0.2700586322480414
800,0.275,0.5,13,0.9536240949974417,0.9097523971170427,0.8288841954656259,0.994994141052061,0.0022355334905733715,0.27566475983923394
800,0.275,0.5,14,0.9581979782559956,0.9184187725211759,0.8444719792902755,0.9944032648199274,0.0022216709666136314,0.2693948917218035
800,0.275,0.5,15,0.9517905060730362,0.9065873522448772,0.824125805968752,0.9973728964847088,0.01381613923070557,0.2736796932086883
800,0.275,0.5,16,0.9500167848595971,0.9030695696196177,0.8173673321252574,0.996597266868895,0.0093723060095382,0.27459376475026676
800,0.3,0.5,1,0.9048680453502173,0.8206421617894486,0.6789988401491505,0.997884262832687,0.0029241487547975176,0.2983637692952316
800,0.3,0.5,2,0.9181099238236491,0.8454239116298184,0.7216871352127951,0.9986336240549338,0.004345439398586226,0.30923169775848997
800,0.3,0.5,3,0.9297324483710662,0.8655821875161486,0.7530379870706819,0.9977380235477162,0.018698220855168812,0.2997351808290993
800,0.3,0.5,4,0.906497474714029,0.8237915053243061,0.6848507184323481,0.9981316161031158,0.008656261896291206,0.3082259096847523
800,0.3,0.5,5,0.9349308461859582,0.8747778034960447,0.7674731070633405,0.9964606047430755,0.0020883758193097623,0.30372848910061867
800,0.3,0.5,6,0.9226358690512556,0.8523247295879397,0.7298436369693523,0.9971830215861605,0.00040507217582708144,0.3118893136868937
800,0.3,0.5,7,0.933985201424652,0.8731654171427312,0.7651843046176457,0.9970668292967627,0.02568361858296253,0.3002107201629391
800,0.3,0.5,8,0.929840891471332,0.8656614438661643,0.7527463710024264,0.9973589724661297,0.0021067538213898063,0.30056412478156724
800,0.3,0.5,9,0.9412100568226289,0.8864732902888304,0.7878383673281814,0.9959999548648218,0.0073068368651653115,0.29156891306015836
800,0.3,0.5,10,0.9255554492792754,0.8576848691522657,0.7388748985163941,0.9972656973079177,0.004922449426493003,0.3007286248185176
800,0.3,0.5,11,0.9333059509205339,0.8720997790390526,0.7639162992332502,0.9977322154374384,0.005432682269009281,0.2914661129632801
800,0.3,0.5,12,0.9377046180188574,0.8799413124994393,0.7764215543423943,0.9972156233067166,0.0005403422255781942,0.30299796394068906
800,0.3,0.5,13,0.9393177743120277,0.8830444721723401,0.7821577875054386,0.9966571556671128,0.0004562358878571482,0.2952315623998829
800,0.3,0.5,14,0.9348973471843556,0.8747787959798268,0.7677294602298363,0.996455160604487,0.0065230002495233474,0.30214931177886956
800,0.3,0.5,15,0.927283066611254,0.861124930826375,0.7455169580896683,0.9979095522423717,0.008924247288517262,0.2965042639753508
800,0.3,0.5,16,0.936555489392325,0.8781932247620811,0.7746480898443615,0.99772152635795,0.011728834903026009,0.30272615198223174
800,0.325,0.5,1,0.9048550107329196,0.8206791402476515,0.6790460820693379,0.9982660097991236,0.04466667992260687,0.3296682235143835
800,0.325,0.5,2,0.9020837679296666,0.8155717945772724,0.6706082508218915,0.997929859046776,0.006122688116262376,0.32921155773186295
800,0.325,0.5,3,0.9171737781517714,0.8422379920563484,0.7126649985457809,0.9968096936561244,0.01348908173824126,0.32493019042400434
800,0.325,0.5,4,0.8943929832719848,0.8023762820769438,0.6505734611737887,0.9986003115856811,0.006655088410323695,0.3292186545321327
800,0.325,0.5,5,0.911638587499045,0.8324711607814669,0.6972497889419905,0.9979536186651818,0.015376323205746,0.32031778465664584
800,0.325,0.5,6,0.9026279728834681,0.816431401748622,0.6716219138572674,0.9981049667808813,0.028385572159980166,0.31856910009468165
800,0.325,0.5,7,0.9029925922327331,0.8168316340105042,0.6716061160777208,0.9976326732182399,0.024120460981178704,0.32000075542718864
