sigma,x,y,theta,w
0.3,10.042328582709283,0.08108532316494597,2.955654373256343,0.9989581702247932
0.3,9.613884590988926,10.486947702059082,2.60854710639431,0.3994056584576188
0.3,7.626500878680214,0.49388371854934887,2.6841628501158286,0.7505595455038558
0.3,9.294214440238559,19.888972592516726,3.155407652818676,0.21530858677203912
0.3,8.449415096141248,0.028317308766681308,2.689886729463643,0.532662844618848
0.3,14.000739509709048,17.1624727809897,3.028313736854821,0.9984772828494444
0.3,2.8185762473203093,1.0968991342881962,2.3407292528537957,0.8553462944871317
0.3,14.805973100339292,19.130535802444474,2.8097875942165285,0.8188338496146933
0.3,14.912877470864304,17.409573969724825,2.981292282591003,0.47944618489998553
0.3,15.0620893246212,13.982008533491156,2.902173040241389,0.8744583994636737
0.3,6.546337464889021,2.194903999204247,2.6949416519157903,0.22403873735688593
0.3,6.7037349009973335,2.6859839685428164,2.7577384377307617,0.5864268124127042
0.3,13.214423532108048,17.65853850563121,3.1673236427267315,0.682150337495627
0.4,17.695407289853655,7.061785302066214,-1.133455775552226,0.9998765437084788
0.4,18.87256488870512,3.4337080020327346,-1.0838461591949426,0.9999998585416928
0.4,17.540518322342557,3.4950884653611873,-1.3348926007911612,0.9769366586050314
0.4,1.8230729689356255,2.9272473167879696,-1.303631526611107,0.9997973344770703
0.4,1.5477235647918721,4.646529446076834,-1.3944762416731842,0.9999999999994779
0.4,1.13452848955895,16.851818424545737,-0.40670240817274916,0.00011338569769608564
0.4,1.01376162894146,4.541563819674215,-1.262775623818865,0.9974134645864314
0.4,0.16086042431826109,4.828419079898377,-1.3039168571554427,0.9999999999980372
0.4,2.3305355067698716,5.406828137104031,-1.6403059958256363,0.39477190230301573
0.4,2.151140618668391,5.033159647860008,-1.7574779914586625,0.9999999785506833
0.4,2.58377948725873,9.604947978520913,-1.6051454333284307,0.9999741957533271
0.4,16.12695209956259,10.887938079718587,-1.9939655679593353,0.004964775062259352
0.4,17.381326291475606,2.8961212610021705,-1.202434383253367,0.9800955068263044
0.4,7.816081102495321,3.9396719097383217,-0.502993287236696,0.006370413924355046
0.4,16.529904275001527,8.100220975849266,-1.5106532427126287,0.9999999902544238
0.4,11.532431712809496,14.742174990821207,2.56958941820411,0.0010126090502512886
0.4,17.595611858649715,9.28795235444132,-1.2241750496464308,0.9999999922156715
0.4,12.967330682730479,6.712853869513336,0.17049078526729194,0.11680292903036066
0.4,3.750201529375474,7.4843415996114935,-1.517817881264373,0.999999999951712
0.4,0.1384573855879705,3.237933433540425,-1.0008438410277605,0.9999998189700523
0.4,0.49413674471295427,10.458460403532024,-1.3985966280394884,0.9999910822862963
0.4,0.22506390704651558,3.146041610229239,-1.3925787758173096,0.9629713592123955
0.4,1.5384132075510124,6.349239868646673,-1.5155582958978813,0.38743734285175657
0.4,2.2806861792932094,5.860122074960341,-1.4715462288560497,0.7754473026725149
0.4,7.210275192389137,8.37707983527356,-2.779123164678831,0.016826703789361457
0.4,17.466888524441835,11.637515901954822,-0.9854405863214484,0.07806655923443594
0.4,0.7056990725863451,5.598772067340299,-1.3470873806059487,0.9999970892813488
0.4,9.151923659731674,17.194344039822862,-0.621928361655627,0.020370308505645363
0.4,0.26974588086322326,6.190797167663124,-1.5469851616267962,0.9997141855532128
0.4,1.3878561290574227,7.711860855749993,-1.7342203398983183,0.9999999998312225
0.4,17.584020155694926,2.465508296972523,-1.2745067997218495,0.579228180383055
0.4,1.0310601900024225,2.8933491874328525,-1.1233590567080582,0.9999907075009693
0.4,18.767176319466348,6.886483805836579,-1.0314576484502926,0.9991007101147552
0.4,19.648777019780656,8.623272969841372,-1.556639711417375,1.0
0.4,19.318159015609073,4.32153990188266,-1.0049039372123363,0.13964254368792792
0.4,19.314492899341598,9.769196122215929,-1.0123015315247494,0.09002308694349281
0.4,0.20471882164612634,1.0964604812129226,-1.0549009523386443,0.652907317309138
0.4,15.907092585824358,7.228366157392208,-1.5065681526221892,0.9996597965527929
0.4,0.3422378829712455,4.747462987952507,-1.4013961806796624,0.9999922066384981
0.4,18.866101012898234,7.705330337514368,-1.3821640571130884,0.9999991636499647
0.4,18.54714176853576,4.860085097299108,-1.1244834911454875,0.999997002120188
0.4,19.782119845283987,4.041374801613848,-1.387560894762104,0.9999390702237559
0.4,19.75763574477737,8.511153007063006,-1.2067368804728065,0.9999999772309381
0.4,2.8816375602591124,7.683813489511139,-1.405951401773323,0.9999991224009723
0.4,0.06371348060338225,4.191920032434525,-1.1223348942397786,0.9949628698510541
0.4,13.413587341796294,4.904343876646438,0.5077332188182576,0.0012058474724308326
0.4,0.4796335982563775,7.15609813230081,-1.2098965979627532,0.9994767736373602
0.4,3.4712335163006443,7.452731619691837,-1.3867451186957354,0.9986547896127194
0.4,1.3567130889687407,17.215442728012512,-1.3249421764884488,0.11232613198546187
0.4,1.1443648347999729,7.65101382829947,-1.4092907292977268,0.9999402309902041
0.4,3.049543923398915,7.5133950164696195,-1.7894449597097188,0.4567200512098101
0.4,1.2517910001651928,6.603049606859712,-1.5259047996920474,0.992939764585752
0.4,11.075407854435753,1.9077751884040806,0.3577427384338525,0.02316830574213053
0.4,18.156083558525744,8.207615556858197,-1.6617940589562346,0.045445811105969604
0.4,17.145239304265008,7.824199258087983,-1.1041078281416015,0.9999902009498478
0.4,16.187062790429817,17.039899276374925,1.412110269180543,0.05772982673200009
0.4,0.15821816328076696,5.846146885861777,-1.1790748428365434,1.0
0.4,18.70896558098653,6.076066005035524,-1.2918761392076141,0.9999999994839432
0.4,0.7200718671552175,6.773572244421929,-1.2970317485876612,0.9958248615868218
0.4,4.060548079924008,5.746667507263372,-2.8187885168729707,4.1691629734802104e-14
0.4,0.1831100746802563,4.45408050184597,-1.1961418256103302,0.9774635286483037
0.4,2.159080322093577,9.038190864055776,-1.3238512664840822,0.9517752609928641
0.4,0.013461621416732706,3.968530582241244,-1.3641087046768212,0.7288867883204636
0.4,18.22635622287651,6.5746342266654745,-1.0377858121180985,0.999999999999627
0.4,3.5373589447246028,8.584626464004371,-1.309416822163008,0.985156531957109
0.4,3.1118559609823064,8.45022590246897,-1.398231147188206,0.9967150501631495
0.4,8.38978106591753,11.322592704708821,-2.939306330183307,0.007523544712221567
0.4,2.480855578335103,7.736291165045213,-1.8367696657574295,0.3816512505884995
0.4,17.926992031738376,7.275516861846953,-1.4437412146344464,0.9999999060656429
0.4,0.40097380749359307,17.472822541227572,-0.5549348344259931,0.1078681157967877
0.4,0.4488402453531693,6.483966265158249,-1.3666297389347806,0.9999999999004184
0.4,3.015823971438822,3.901318705512816,-1.3616085770273938,0.9999999999999792
0.4,18.556228727792476,6.48248020803074,-1.3616439803409792,0.30022292596987654
0.4,2.0137544583653706,17.081913930449165,-1.8314425160190035,8.228251409295908e-6
0.4,8.42869369137571,0.1771738111280762,-1.4273900223028804,0.15554817294600834
0.4,3.7423171433675604,7.7360469747073,-1.6264887152007392,0.9985429906555529
0.4,3.7321692580536374,8.273460956835045,-1.6214489660251226,0.9998229195420313
0.4,18.59187027544243,5.599749595189166,-1.0999268007871936,0.9999999075300168
0.4,19.119244251909432,6.261518347038851,-1.1380843578016966,0.6541425166620733
0.4,7.379376626828238,9.783393032238674,-2.59575382655671,0.9999999918548529
0.4,18.938649357994567,7.107184203476415,-1.3821662502572476,0.9999358727466655
0.4,2.455937898817564,6.634797378967466,-1.7157699295614441,0.9999363710212953
0.4,19.07720539435267,10.517013804246263,-0.9999556124150816,0.017755921243314807
0.4,17.70800745106553,7.472545575436687,0.7595966312318729,0.002462242700071658
0.4,19.38775175315102,9.943230081196557,-1.3560047319015465,0.8009144726353665
0.4,2.288273843434809,8.166940278172579,-1.8141847287883928,0.6861160504850697
0.4,2.6109036063571462,6.749495932312672,-1.715392170688801,0.4489936202015836
0.4,1.3607070285229088,6.802139390056881,-1.2643306064016961,0.9999999999961247
0.4,19.022527626403676,4.150346076750986,-0.9393290576091454,0.0652533264346906
0.4,1.4993456449384128,5.239093087909093,-1.4951441008659456,0.999973384070329
0.4,0.09815994366170894,9.63218111188168,-1.4239623066669092,0.999583461668729
0.4,19.669100831716968,4.015565211854369,-1.1271340086394674,0.9999990207025798
0.4,3.0770071842274924,6.5681649873544306,-1.471205129857107,0.9999998006128938
0.4,1.3857192408042889,5.502408327714309,-1.2356759290946684,0.9999908429589883
0.4,0.6474122893703838,4.73769560998767,-1.473516521974686,0.9976076309001725
0.4,3.5803279804274912,8.87478149677635,-1.6657078925211957,0.9745836380429362
0.4,9.071791914702343,19.664913492927685,-1.1127103465784374,0.0015907802957556433
0.4,2.7358489223866598,8.567623679297043,-1.7779906695160095,0.9742042650355622
0.4,17.3443926060579,5.450314751445488,-0.9555117784492698,0.9982174436281366
0.4,2.2259086483055976,5.725000783302783,-1.488625556294247,0.9941028623753424
0.4,0.9341711922512357,0.49249240115748744,-1.2897453041739264,0.11354420147136772
0.4,18.16630754606574,6.668522854703009,-1.1677283013078987,0.9999999999998734
0.4,17.071087540352355,3.7194554503000443,-1.1568883692740808,0.998873547864447
0.4,2.0227638260167127,11.035190039640698,-1.24738411667356,0.007245712066985768
0.4,18.55910966335632,10.224152205416429,-1.2854020004124327,0.17098569264534275
0.4,19.84256483794575,4.537913277918223,-1.0762337684652392,0.9999388047896042
0.4,18.88015932273423,7.181828705307575,-1.0328656172441737,0.9800830628683251
0.4,17.82671562666316,7.926601705931548,-1.266189565532638,0.99781296166596
0.4,16.737634172851966,8.790680156126898,-1.359261953076222,0.9294021109043893
0.4,1.3239320826711702,7.192685091017749,-1.3957900105180339,0.9999924675366739
0.4,18.832578193864087,5.684420618476371,-1.2129981590623289,0.8293277020105678
0.4,17.09146938130509,19.527122874368274,-1.5367138408099583,0.01661980704930066
0.4,18.408483284145998,4.555863328880292,-1.446780127403954,0.6765829327676212
0.4,0.5685748053118369,7.1334112564457595,-1.3559233556656156,0.9993406349143167
0.4,19.095484380041757,3.3218749781745878,-1.3459304493983058,0.9076666680183232
0.4,0.5447383918561305,3.296320934616632,-1.3765427573292985,0.9999999926036914
0.4,13.850440974723025,17.482154642098333,1.612763805097158,0.0035987993153937534
0.4,3.790278546335946,6.707648905361119,-1.3587339708378692,0.9999999999841999
0.4,19.238499954668995,3.953607400128487,-1.450287387712002,0.9999730688634476
0.4,17.654324304384577,9.357806826978461,-1.247787568027087,0.9998298051897645
0.4,17.757679361289178,7.552565915761607,-1.173960207669624,0.9994930225273401
0.4,19.297865235464982,7.348136355826485,-1.3247518649298748,0.279297842850883
0.4,1.296336632800016,7.328683524290065,-1.5200821392309634,0.9998371251518149
0.4,4.369312947286189,0.3270735507015655,-2.7134200910409803,4.1889403821340795e-8
0.4,0.1521907962815215,5.832548626900795,-1.059265648996524,0.9397226441764788
0.4,18.44719892219272,9.518487076113397,-1.2419842291103746,0.3592153028485406
0.4,2.435584832944821,14.770037844017994,0.6018733509851347,0.002099676901174418
0.4,18.944893294972807,5.893736846009395,-0.335472813010654,0.0055484319720424955
0.4,2.7970039078182967,4.665834092496998,-1.1135154738983977,0.5553919910566398
0.4,1.1153610080818648,3.3214568079098528,-1.2007353574858441,0.5832535333461453
0.4,2.096894616856054,5.109496979436618,-1.61164995487704,1.0
0.4,16.77719639630773,10.300663078646618,-1.433862543758063,0.999976474907261
0.4,12.059092989403569,16.807934679781837,1.576672418546674,0.3401079295781275
0.4,18.211463884103594,7.559568045030511,-1.0952275667638913,0.9999999970021457
0.4,1.2148000759432427,8.563574644934775,-1.7038538431451675,0.9999999999998104
0.4,3.039792602652601,6.446761625150844,-1.58838432620518,0.9999999401554502
0.4,19.501701698805423,8.963931192239182,-1.328422453854453,0.7091368370960704
0.4,16.94698931056492,3.4965603335908186,-1.3108093142072488,0.9999999974618955
0.4,3.0967456576141275,8.384632534696769,-1.5219964996054762,0.9999962273619853
0.4,0.773131888070837,4.844138949900036,-1.4334986970672547,0.9916244489635795
0.4,3.6242310595650213,4.9357800376253875,-1.3545057652102848,0.5314607817517527
0.4,17.783264973353933,3.240272475131719,-1.0836171941905461,0.9999999999550013
0.4,16.599614584336724,5.440705341735533,-1.161137805813214,0.18434717971368525
0.4,10.401809871330718,18.295416249926355,-3.122493630360624,0.003017578343247837
0.4,19.292288862527588,4.466550296074941,-1.0783763338405794,0.24340757226005608
0.4,1.8471001238315958,4.745432852791318,-1.3783237721483577,0.4955127190724524
0.4,17.544663688095326,7.39181632097029,-1.1307838989683106,0.9996625847553786
0.4,4.002894279712844,6.593489558360401,-1.328194427139945,0.9663391593066565
0.4,2.231097907807094,2.228487363260163,-1.0550284824011074,0.9999977954885566
0.4,0.18169712227781512,4.15421175952646,-1.1993231343974466,0.9999729161298058
0.4,16.838889226035462,13.238613236160257,0.7473007973270566,5.2535459525544676e-15
0.4,3.9468424541450715,9.99620869254311,-1.510004244243865,0.049788647292952404
0.4,16.38081147329237,9.42951684304448,-1.1987058234585075,0.9248632879212272
0.4,0.19486769723721928,2.1529231619909512,-1.3503920321957508,0.7936630674986065
0.4,17.670481508605743,5.0397317410856175,-1.0694891973677914,0.867004455808598
0.4,0.03385063255040905,7.273947279601842,-1.4571398549953227,0.8911257955439872
0.4,19.2443762148504,4.1765060713979,-1.4355875175748471,0.9999999764272535
0.4,1.1296261394082292,6.172643137511823,-1.4451040560659092,0.9999988058057881
0.4,17.70375645462058,7.527023758863483,-1.1873579487113335,0.9783548948552813
0.4,8.515184549216732,9.084557708629424,-2.760729597227554,0.8647902691478829
0.4,1.9892013097649708,9.72683728363091,-1.7392558886774627,0.12474639435450749
0.4,17.9285522233458,8.830129187978024,-1.0853076578503429,0.99320741112257
0.4,17.965452407548078,2.0886273506029647,-1.3312512111427783,0.970801732256543
0.4,2.436970359412425,7.142187589667782,-1.44242245800588,0.9812587586420202
0.4,1.4305234268797766,5.553157312639218,-1.5868659038189996,0.37847512353110696
0.4,3.2898010548913024,5.414165969007125,-1.2980437842521013,0.5964851298497081
0.4,19.744276243287835,6.266706382554093,-1.0606146527847127,0.7666837783854233
0.4,1.0161043375974979,5.367166379662388,-1.2978138169944118,0.9999961589164977
0.4,3.8439724031140634,5.532149084976409,-1.7634351169862328,0.9999998754727916
0.4,1.1107274473685682,5.133187800752207,-1.5007821326649189,0.9981206299151146
0.4,2.3330323018284576,6.5818568855225275,-1.365430463564924,0.9999972332062423
0.4,18.164881236800486,8.57221396171701,-1.152830995329119,0.9724948894213106
0.4,19.594628339161694,14.762592434537982,0.3329427532745126,0.04357628345139467
0.4,14.807450316312403,2.9060269029468424,-3.4432303612247015,0.0005274393503605807
0.4,17.775345597185538,9.040974333173823,-1.483002041872655,0.9999963973371429
0.4,4.98356078713357,14.83840527885141,1.4491302024001524,4.002023410187365e-9
0.4,5.9940670905937905,7.250387969771286,-1.3579204309009496,0.9971979620442152
0.4,18.651076751278087,3.923003761024438,-1.430708618297428,0.9962075685289455
0.4,4.638147451433728,6.926081255855414,-1.7702954471593273,0.9999999999821465
0.4,18.367607870779665,7.625484312312937,-1.2645417183946632,0.9999999998979741
0.4,0.0345212870007866,4.627262088666898,-1.4920329654591904,0.9999999982030193
0.4,1.2827403360916432,6.9971374602119685,-1.567479540797402,0.9999915138423278
0.4,19.060797334871587,7.1499551693639445,-1.385397630060147,0.9854817365837043
0.4,17.63678577357171,7.883137890518595,-1.059723365527753,0.9999999997645999
0.4,15.806863604529418,8.525005526214727,-1.5476073107111215,0.9999989701198436
0.4,18.604054723016343,8.051825437136499,-1.1980716361679824,0.5162076872153224
0.4,0.5480710009584567,6.132148732337127,-1.2784507103975526,0.9999999977342258
0.4,19.53939783200954,10.683091479543373,-1.180326855852162,0.9999999631793662
0.4,1.817854863925536,4.14282940079238,-1.1587337151609964,0.8286344181904849
0.4,1.0767118830758418,8.300707311049901,-1.5723471309595713,0.9999999999964125
0.4,2.8417280933418265,7.813072842687288,-1.722517799648559,0.9999999353260863
0.4,19.777095889120922,4.194994578834267,-1.1092375592912065,0.999491872673486
0.4,19.133503169496077,6.8852916883370785,-1.1012993488252167,0.9999999980795485
0.4,2.948457688825249,7.882516185083218,-1.5291641579680926,0.9999957019256096
0.4,1.3650822398498386,6.920302631826124,-1.50449599637188,0.9252697897821538
0.4,1.9277261226442757,5.825184351739141,-1.5193991293958975,0.9476472698714452
0.4,0.09007423484422773,2.988005792554439,-0.9173905202121305,0.5981715033056572
0.4,0.29814906452556955,4.0100482063215965,-1.3674754649516774,0.9999999619872472
0.4,2.8490747557526745,5.708338264549484,-1.4999440425109287,0.986239217552757
0.4,1.2161437456703093,5.538123275666255,-1.1965541046118056,0.9993221488428388
0.45,0.45808080046763167,7.840815089100882,2.3029871999742166,1.0
0.45,4.013343031444412,10.584414693037715,-0.4247486858176966,3.410298072190638e-27
0.45,1.3372880938373395,13.287625850203646,2.602031709869427,0.9999999999993083
0.45,1.3651721604073952,15.155790526969357,2.6367713433238156,0.9979266612457559
0.45,9.346758523143174,13.99976488985762,2.808028148207177,0.00927558491728035
0.45,18.352117947247912,9.477493567852587,-0.4346341722172827,1.7670182620334942e-8
0.45,0.3740353979852016,12.672243751640236,2.64475787986692,1.0
0.45,18.712626127160053,2.142200245472138,-2.8015009542249945,1.0
0.45,1.862502840246972,11.973579803517124,2.75717802453918,1.0
0.45,1.4908091651807627,12.460650190186524,2.4900461870832786,1.0
0.45,7.6332187531559335,16.926627865512877,-0.5092953971236237,0.0024908519172172415
0.45,3.86156745046518,5.1530811871296525,-2.606979511771606,8.750179856016486e-21
0.45,19.185785238381985,8.857128144226758,2.773296985119558,0.9999999999999948
0.45,17.8212786912394,9.983320144899084,2.426698972916081,1.0
0.45,17.845991592363607,9.718073229487715,2.5123102957456767,1.0
0.45,0.021942716549961612,9.260956465793278,2.522567628675314,1.0
0.45,6.802267406880718,18.485688851062392,-2.8242765686700846,1.4255430389697958e-7
0.45,18.776399397798162,9.284765068370717,2.6097519777869183,1.0
0.45,4.294135372903875,8.464416408975246,-2.3883718852060607,8.275193790186461e-16
0.45,8.04380268172131,14.772711012482016,2.994595721593868,4.10222206743569e-65
0.45,16.077936000356587,9.936250098993206,2.490993094586309,1.0
0.45,18.525071066777777,11.03275169677206,2.629805429122814,1.0
0.45,18.875201490547614,8.255704024739417,2.6075238350787986,1.0
0.45,10.011402301705447,5.008340682916037,-1.735814289313013,6.566575165602474e-8
0.45,15.483770212621883,9.727733272416788,2.656921478766508,1.0
0.45,9.121554874093661,8.103725493810357,-0.16283024613086206,3.826887633115913e-17
0.45,18.084484483729305,10.625238606735962,2.499978370044943,1.0
0.45,1.761105972956912,13.021685668818343,2.394212000205682,1.0
0.45,0.3086472048560039,8.128110894766344,2.6098305142754272,1.0
0.45,19.077107313152737,5.771370448707078,2.4766770086752694,1.0
0.45,17.453302332366732,8.616147152619314,1.49360805513458,1.005458069182646e-6
0.45,8.22546711350082,6.681536458154783,-0.7526608912035516,1.0143391579160468e-16
0.45,19.020101220630618,1.0908030610676753,-2.715541234378679,1.0
0.45,6.105139144408323,13.082480094576427,0.3243133546161501,1.0
0.45,18.81515622521906,0.6654791834441667,-2.624949305847512,1.0
0.45,11.413252785720386,16.62782998233952,1.486738382478452,1.5115058812174375e-35
0.45,8.941906901000964,14.497921473061723,0.01757799757234718,2.1423972242062206e-27
0.45,18.677553327373797,8.821842147385489,2.38120956551688,1.0
0.45,19.707581938887547,10.739070856801163,2.5864848000280665,0.9910769766775852
0.45,12.012446884719024,11.938971838684468,0.6849170184932128,7.260748263611814e-8
0.45,17.95543949977097,11.173417449501267,2.734878834293365,1.0
0.45,12.160397909685477,18.347813062243862,-1.6379418876945877,8.916969719294189e-5
0.45,2.6827769494259623,5.116584358737954,2.472691282395651,0.10381223894176853
0.45,0.48189894450358,6.924445765480776,2.3811062257823123,0.8981228223623473
0.45,12.317493544038008,5.9912850306915795,2.0772221646437323,2.7759328992950473e-5
0.45,19.02132526861571,8.83715496295791,2.328484507181058,1.0
0.45,0.026348095316139585,9.302882253800355,2.607162644278547,1.0
0.45,2.291401886124292,7.188089179889821,2.6589496388366767,1.0
0.45,0.7656313581773246,6.735470761158905,2.787428730529017,0.999999999999994
0.45,16.17158105050256,10.49218554133808,2.4105767707586647,1.0
0.45,19.440389636290618,14.712668571545521,2.3348875880960325,1.0
0.45,17.94128800237786,9.562874250639403,2.6844627427831056,0.9927133925683622
0.45,0.20938820722384552,11.722188152477703,2.3864572279866265,0.08732045183756235
0.45,5.819057372040183,17.216519108343714,2.0525659600525827,1.0
0.45,17.5134436126739,3.0697608174793825,-2.9726521369655368,1.0
0.45,4.807564756429127,6.05602387793488,-1.0175792805283432,5.850720257078215e-11
0.45,16.954786146292044,9.613274469832083,2.6019787068774876,1.0
0.45,19.31801943822156,8.724436784568697,2.363291323760156,1.0
0.45,18.536534035895546,11.093866674480836,2.7637431142742113,1.0
0.45,18.98705355477148,3.1140009577462715,-2.8267355473137084,0.9996077948928818
0.45,0.6960882212397776,13.60012908199615,2.7149249789765317,1.0
0.45,8.125958602251922,17.209456553141013,-1.181467715729331,0.05543139771378833
0.45,17.85751664370423,10.763117056399993,-0.09878481909694137,0.007514445844864761
0.45,19.885802848974674,10.199789711679824,2.7915748581767685,1.0
0.45,16.44409661401865,11.078945000062337,2.411695638331468,1.0
0.45,19.494183053099313,19.30108726475631,-2.349417681198786,1.9005574624662934e-8
0.45,19.472836866231543,7.309314764498368,2.294193631917963,1.0
0.45,11.334317654659449,2.7201222019774365,-2.502608773154648,6.449288783771419e-8
0.45,0.9489543315622374,7.745800032193779,2.466784094012998,1.0
0.45,18.69650245254902,2.4316407102246163,-2.816587223761528,1.0
0.45,19.983747577516045,9.8311185917751,2.7909846401842056,1.0
0.45,18.188075571170064,9.848302484404032,2.576693868601929,1.0
0.45,18.350573508517556,10.46125983198071,2.7477147018021135,0.9999999999993633
0.45,19.596307650862414,7.260870991999413,2.4913477584142543,1.0
0.45,19.72779014692335,10.292764772859101,2.709551877611045,0.9953694091050135
0.45,18.5527653669784,8.460014027539358,2.5156833329598935,1.0
0.45,18.4364520799925,0.9052462418117393,-2.5889234078144585,0.9999999999999891
0.45,19.03197948353384,7.608253982902823,2.7052181663895896,1.0
0.45,5.3218047145906064,14.955596302758355,-0.9470952458308775,8.963103165093806e-12
0.45,19.317696019979877,7.738226096243049,2.7448360757968175,1.0
0.45,3.577801725779579,15.295767836834008,1.8770317380904453,0.44689301861316943
0.45,18.160066170866493,10.273085163559982,-2.8384807689523273,9.855468733056e-11
0.45,18.867411976874855,3.056348344744727,-2.879586409645377,0.9999999849629566
0.45,18.70478766104857,8.66170962923739,2.3799081182216133,0.9999471903327694
0.45,17.82783384796911,15.910100700340474,0.4270129560055934,1.8898892399376114e-6
0.45,19.16373136601158,7.687487974858755,2.5954550897794153,1.0
0.45,19.524837305858064,13.575993063431909,2.6366276790222227,1.0
0.45,1.2059601459550873,14.994168710157638,2.515783922449957,0.5041175616415599
0.45,17.290256445149897,10.214289573712682,2.616147789708999,0.7350035616590089
0.45,18.770582072013724,10.515787629038035,2.5445454054588916,0.9983233626661141
0.45,10.024876084634496,1.1068969135675704,-0.7948290141899154,0.00026217914191383374
0.45,18.086399760601033,8.607746118556792,2.49743761307541,1.0
0.45,3.7180838903773354,8.237043797557849,2.230818731622472,5.912075741418369e-5
0.45,0.6467311823656636,14.088921302081536,2.643785893422735,1.0
0.45,9.68654970880155,18.292937063975163,-0.8077230914985258,1.4046225351701143e-9
0.45,0.7307675249402964,5.613181675105934,2.9041314401362484,1.0
0.45,18.151352070332265,13.624490266020528,2.8989362030475196,1.9350969844975505e-35
0.45,6.728752430660464,1.2636656765274523,0.3395366449435847,4.054848600088969e-11
0.45,0.6534929548792457,10.228752110237883,2.6455792298093854,1.0
0.45,2.0550655408575405,5.669974147989254,-1.8621889541577694,2.5403730497341193e-14
0.45,9.311203544953779,11.84597290037971,1.261898428542727,7.577255620570077e-10
0.45,6.801242390713199,17.04392728061126,0.7581919636874493,1.0276724539170779e-7
0.45,1.8569875449585067,12.319204420200291,2.245996706816623,0.1017998104469575
0.45,8.949856569518921,6.453146177169579,3.1227219535945623,9.355814371895008e-19
0.45,1.4531985516449937,5.5147630448091105,2.697369345946375,0.9999999999993683
0.45,0.9686125643338915,3.435943522272204,-0.6938301476899088,1.8125510999056676e-8
0.45,18.67465132153004,9.351159956492173,2.5275141505511485,0.9999998650041467
0.45,1.5228381786214606,13.335052508665159,2.638625394999898,1.0
0.45,7.687997867629237,10.878023588295429,-2.4865447940365235,3.4592617428463845e-34
0.45,10.17714378998437,3.2148355011700116,-0.4705883816895463,3.228160569906006e-13
0.45,15.918788779615769,11.524888592948143,2.5409582657295076,1.0
0.45,5.408548494687773,12.74271417017668,0.6346392465022423,1.1167202590390657e-15
0.45,19.3647003191052,7.800325522625434,2.3680029805095217,0.9980301431873772
0.45,17.38707788341108,0.6045722430954411,-2.8423665475240485,0.44102900660561023
0.45,18.581980118774943,9.136365657074492,2.796457617084371,1.0
0.45,19.79682608978013,7.862093320741621,2.5371325464020416,1.0
0.45,19.62770452882618,6.844983421811652,2.4311506367577653,0.9991041805766141
0.45,19.972649165622315,7.334629949538741,2.5771932313111177,1.0
0.45,19.059494659662345,9.508387685631089,2.61632369136197,1.0
0.45,17.712042963389276,10.869980348589248,2.4755194089806136,1.0
0.45,19.872274385993,3.5099722834803653,-2.790023528912032,1.0
0.45,18.720418396479896,8.25213708888667,2.6575746968225857,1.0
0.45,18.655336776728074,2.033539496087067,-1.9404870904222014,2.3612724249035705e-13
0.45,1.7791823256595165,4.211941665714978,2.9541680987380445,1.0
0.45,1.47042303228053,12.416724198748168,2.4889818566776336,0.9999999998196071
0.45,19.184627682207417,7.8518669457287285,2.6338641214127803,1.0
0.45,19.263940895684478,0.15142984802660636,1.0840131046981831,2.5903803098132682e-23
0.45,1.6411123490799313,8.003728077960407,2.8258467590942895,9.701182619691157e-20
0.45,1.9173291106268389,4.234930878844857,2.807192583643072,1.0
0.45,18.042037949779033,10.494837298555845,2.6472308178133392,1.0
0.45,2.780806658051586,6.653193916164875,2.565434108890013,1.0
0.45,18.80425297541519,9.656664399960478,2.420166401690929,0.9996779490177592
0.45,0.7666668676330647,13.59661683516209,2.733732331617415,1.0
0.45,19.73079308281171,6.596227667679802,2.782261702059413,1.0
0.45,18.64229955341231,10.39018057074179,2.3892910753847016,1.0
0.45,0.7140404941452863,7.646674214678633,2.551200937244011,1.0
0.45,5.762112285921884,15.496345023160533,1.0414314953387795,0.06633536926495728
0.45,1.3591150003561892,12.837541382461058,2.6577554969991373,0.9999185467473477
0.45,19.40610653847775,13.32697514216086,2.4165750721152186,0.1509109143848475
0.45,15.350994386641197,8.729739877945933,3.1038999691577693,0.0024610656368764337
0.45,8.414868127627987,10.967502098082893,1.1888505942343564,1.3045758099161462e-48
0.45,17.044344053733784,11.45415866181663,2.6394662216002067,0.9999999999838128
0.45,6.393102311634935,0.6533828725064114,-2.932723197505687,3.5520582816029795e-6
0.45,18.137056025299767,10.7361370985992,2.7757589676980694,0.9999999972130776
0.45,5.450002292636123,18.100423712833816,-2.350452146599062,1.3110277590877053e-36
0.45,7.571893939884409,11.800753238957094,2.056969786346592,8.892382684843043e-13
0.45,1.472361936703648,6.142756962984571,2.4896638366883654,1.0
0.45,1.5142780545656533,13.124346726119798,2.4755573690652,1.0
0.45,19.49288155465233,10.474543932583696,2.6524515445181587,1.0
0.45,16.670151659315444,13.8254224811051,2.1796886093133945,0.0205285952924915
0.45,19.33664238094589,5.926616414342668,2.456095671438378,1.0
0.45,5.441037660390944,14.093087356018899,0.3308714992315636,0.9998395790979723
0.45,1.2689791817715133,7.96989410080902,1.2846600238387587,1.2223428966670512e-41
0.45,19.10241902195371,5.652720078969735,2.5733417228732236,0.999961017565597
0.45,1.1958290481937177,11.197335244869244,2.573080545235364,0.9663293243182972
